F1_macro,batch_size,dropout,hidden_size,lr,num_layers,opt,preprocessing,selected_features,type
0.825,256,0.5,128,0.0001,3,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.7746,512,0.2,1024,0.0001,3,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.8098,512,0.2,128,0.0001,2,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.3122,512,0.2,1024,0.01,2,adam,z_score,"n_flows,n_packets,n_bytes",RNN
0.6926,512,0.2,128,0.01,1,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",LSTM
0.3122,512,0.5,512,0.01,1,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.7205,256,0.2,64,0.01,1,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.3122,256,0.5,1024,0.01,2,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",LSTM
0.3122,512,0.5,512,0.01,3,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.7701,256,0.2,256,0.0001,2,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",GRU
0.7269,256,0.5,128,0.0001,3,adam,log,"n_flows,n_packets,n_bytes",RNN
0.8145,1024,0.2,1024,0.0001,2,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.729,512,0.2,512,0.01,1,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.7564,256,0.0,128,0.001,2,adam,log,"n_flows,n_packets,n_bytes",GRU
0.5987,512,0.5,512,0.01,3,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.784,1024,0.2,128,0.001,3,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.717,1024,0.2,256,0.001,2,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",GRU
0.3256,256,0.2,1024,0.001,2,adam,z_score,"n_flows,n_packets,n_bytes",LSTM
0.7227,1024,0.0,64,0.001,3,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",LSTM
0.6695,1024,0.2,64,0.0001,2,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",RNN
0.777,512,0.5,512,0.001,2,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.7443,1024,0.0,128,0.0001,2,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.738,1024,0.0,256,0.01,3,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.7525,256,0.5,128,0.001,3,adam,log,"n_flows,n_packets,n_bytes",GRU
0.7029,1024,0.0,64,0.001,1,adam,log,"n_flows,n_packets,n_bytes",RNN
0.7621,1024,0.2,128,0.01,2,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.4818,1024,0.2,64,0.01,3,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.7734,512,0.0,1024,0.001,3,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.3122,1024,0.2,64,0.01,2,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.3179,256,0.2,128,0.01,1,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.8003,256,0.0,128,0.0001,1,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.7514,512,0.0,64,0.0001,2,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",GRU
0.7437,1024,0.2,64,0.001,2,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.3122,512,0.5,1024,0.01,3,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",RNN
0.8106,1024,0.0,512,0.0001,3,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.6144,512,0.0,256,0.0001,1,adam,z_score,"n_flows,n_packets,n_bytes",LSTM
0.3122,256,0.5,1024,0.01,1,adam,z_score,"n_flows,n_packets,n_bytes",RNN
0.3122,1024,0.2,1024,0.001,3,adam,z_score,"n_flows,n_packets,n_bytes",LSTM
0.7735,1024,0.5,512,0.0001,3,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",GRU
0.7271,512,0.5,128,0.0001,3,adam,log,"n_flows,n_packets,n_bytes",RNN
0.7318,1024,0.5,64,0.001,3,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",LSTM
0.6104,256,0.0,256,0.0001,2,adam,z_score,"n_flows,n_packets,n_bytes",RNN
0.68,512,0.2,512,0.001,1,adam,z_score,"n_flows,n_packets,n_bytes",GRU
0.7332,512,0.0,64,0.0001,2,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.7321,256,0.5,1024,0.001,3,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.7599,1024,0.2,1024,0.001,2,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.3122,256,0.2,64,0.01,3,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.7818,256,0.5,64,0.001,1,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.7082,512,0.2,64,0.0001,2,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",GRU
0.6541,256,0.0,1024,0.01,3,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.3638,256,0.2,512,0.001,1,adam,log,"n_flows,n_packets,n_bytes",RNN
0.4951,512,0.0,64,0.001,1,adam,z_score,"n_flows,n_packets,n_bytes",RNN
0.4179,512,0.5,256,0.01,2,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.6123,1024,0.0,1024,0.0001,3,adam,z_score,"n_flows,n_packets,n_bytes",GRU
0.7883,1024,0.2,1024,0.001,1,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.8144,1024,0.5,1024,0.0001,2,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.6916,1024,0.5,256,0.01,2,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",LSTM
0.7198,256,0.5,512,0.0001,1,adam,log,"n_flows,n_packets,n_bytes",RNN
0.3122,256,0.0,512,0.01,3,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.7192,1024,0.0,64,0.0001,3,adam,log,"n_flows,n_packets,n_bytes",LSTM
0.7822,256,0.0,1024,0.0001,1,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.7267,1024,0.5,64,0.01,2,adam,log,"n_flows,n_packets,n_bytes",LSTM
0.7371,1024,0.5,1024,0.001,2,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",GRU
0.6851,1024,0.0,64,0.001,3,adam,z_score,"n_flows,n_packets,n_bytes",GRU
0.7546,512,0.5,128,0.0001,1,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.7231,256,0.5,128,0.0001,3,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",LSTM
0.7374,512,0.0,256,0.01,1,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",GRU
0.7016,1024,0.0,128,0.0001,2,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",LSTM
0.6664,256,0.5,256,0.001,1,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.6663,512,0.5,512,0.01,2,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",GRU
0.5983,512,0.2,256,0.01,3,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",GRU
0.621,256,0.5,64,0.01,2,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.7275,1024,0.0,128,0.0001,3,adam,log,"n_flows,n_packets,n_bytes",RNN
0.5757,1024,0.2,512,0.001,1,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",RNN
0.5971,1024,0.0,1024,0.0001,1,adam,z_score,"n_flows,n_packets,n_bytes",RNN
0.7873,1024,0.2,256,0.001,1,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.7379,512,0.2,128,0.01,1,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.7587,256,0.5,256,0.01,2,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.3122,256,0.5,1024,0.01,3,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.6869,512,0.2,256,0.01,3,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.3605,512,0.2,1024,0.0001,2,adam,z_score,"n_flows,n_packets,n_bytes",RNN
0.7427,512,0.0,128,0.01,2,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.3122,1024,0.5,1024,0.01,3,adam,z_score,"n_flows,n_packets,n_bytes",GRU
0.565,512,0.2,1024,0.01,2,adam,z_score,"n_flows,n_packets,n_bytes",LSTM
0.7509,512,0.0,64,0.0001,3,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.7465,512,0.5,512,0.0001,1,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.7857,256,0.0,256,0.001,1,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.781,512,0.2,128,0.0001,2,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.7456,1024,0.0,512,0.0001,3,adam,log,"n_flows,n_packets,n_bytes",GRU
0.6954,256,0.5,64,0.01,1,adam,log,"n_flows,n_packets,n_bytes",GRU
0.6157,256,0.5,128,0.001,1,adam,log,"n_flows,n_packets,n_bytes",RNN
0.7431,512,0.5,512,0.001,1,adam,log,"n_flows,n_packets,n_bytes",GRU
0.4769,512,0.2,64,0.01,1,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",RNN
0.3122,256,0.5,1024,0.001,3,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",RNN
0.7029,256,0.0,64,0.0001,1,adam,log,"n_flows,n_packets,n_bytes",RNN
0.7141,256,0.2,1024,0.0001,2,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",GRU
0.8085,1024,0.2,128,0.0001,3,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.7883,1024,0.5,1024,0.0001,2,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.7822,1024,0.2,512,0.001,2,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",GRU
0.7912,256,0.5,1024,0.0001,2,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.7451,256,0.0,512,0.001,3,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",GRU
0.7802,1024,0.2,512,0.001,3,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.5587,256,0.2,256,0.01,3,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",LSTM
0.3122,1024,0.2,1024,0.001,3,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.3122,256,0.2,1024,0.01,3,adam,log,"n_flows,n_packets,n_bytes",LSTM
0.7058,512,0.0,512,0.0001,3,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",GRU
0.5891,256,0.2,64,0.001,2,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",RNN
0.7795,256,0.0,512,0.001,2,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",LSTM
0.7754,256,0.0,512,0.001,3,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.7456,1024,0.5,128,0.0001,1,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.3122,1024,0.5,512,0.01,2,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",LSTM
0.3122,512,0.0,128,0.01,3,adam,z_score,"n_flows,n_packets,n_bytes",LSTM
0.7202,512,0.0,128,0.001,3,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",LSTM
0.3122,512,0.0,512,0.01,3,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.692,512,0.0,64,0.0001,1,adam,log,"n_flows,n_packets,n_bytes",RNN
0.7842,1024,0.2,256,0.001,3,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",LSTM
0.7916,1024,0.5,1024,0.0001,2,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.748,512,0.2,1024,0.0001,3,adam,log,"n_flows,n_packets,n_bytes",LSTM
0.695,1024,0.2,64,0.01,2,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",LSTM
0.7446,1024,0.2,512,0.0001,1,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",RNN
0.6692,512,0.0,1024,0.0001,3,adam,z_score,"n_flows,n_packets,n_bytes",GRU
0.7759,256,0.2,128,0.0001,2,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",LSTM
0.7139,512,0.0,512,0.001,1,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",LSTM
0.3122,512,0.2,256,0.001,2,adam,log,"n_flows,n_packets,n_bytes",RNN
0.3242,512,0.0,256,0.001,3,adam,z_score,"n_flows,n_packets,n_bytes",RNN
0.3136,256,0.2,512,0.01,2,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",RNN
0.6144,256,0.0,128,0.0001,1,adam,z_score,"n_flows,n_packets,n_bytes",LSTM
0.7386,1024,0.0,1024,0.01,1,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",GRU
0.7784,512,0.2,256,0.001,2,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.3122,256,0.5,512,0.01,2,adam,z_score,"n_flows,n_packets,n_bytes",RNN
0.7328,256,0.0,128,0.0001,1,adam,log,"n_flows,n_packets,n_bytes",GRU
0.796,1024,0.5,256,0.001,2,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.7487,1024,0.5,64,0.0001,1,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.7214,256,0.5,1024,0.001,2,adam,log,"n_flows,n_packets,n_bytes",LSTM
0.7815,1024,0.0,128,0.01,3,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.6503,512,0.2,512,0.01,2,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.7475,512,0.2,128,0.0001,1,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.757,1024,0.0,256,0.01,2,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.5576,1024,0.5,256,0.01,3,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",GRU
0.7747,256,0.5,256,0.001,2,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.3122,256,0.5,1024,0.001,3,adam,z_score,"n_flows,n_packets,n_bytes",LSTM
0.7897,256,0.5,1024,0.001,1,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.7549,512,0.2,256,0.001,2,adam,log,"n_flows,n_packets,n_bytes",GRU
0.6904,1024,0.5,256,0.01,2,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",GRU
0.794,256,0.0,512,0.0001,2,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.7748,512,0.0,64,0.001,2,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.613,1024,0.5,512,0.01,3,adam,log,"n_flows,n_packets,n_bytes",LSTM
0.7659,256,0.5,1024,0.0001,1,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",LSTM
0.7114,1024,0.5,256,0.001,1,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",RNN
0.7566,256,0.2,64,0.001,2,adam,log,"n_flows,n_packets,n_bytes",GRU
0.7603,512,0.5,512,0.001,3,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.7343,256,0.5,1024,0.001,1,adam,log,"n_flows,n_packets,n_bytes",LSTM
0.5346,256,0.5,256,0.001,1,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",RNN
0.7582,512,0.5,1024,0.001,1,adam,log,"n_flows,n_packets,n_bytes",GRU
0.6268,512,0.5,64,0.0001,2,adam,z_score,"n_flows,n_packets,n_bytes",LSTM
0.7592,256,0.0,128,0.001,1,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.4797,256,0.5,128,0.001,3,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.3122,1024,0.5,1024,0.001,1,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.6819,512,0.2,256,0.001,1,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",RNN
0.4954,512,0.2,128,0.01,1,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.6492,512,0.2,128,0.0001,3,adam,z_score,"n_flows,n_packets,n_bytes",LSTM
0.321,512,0.0,1024,0.001,1,adam,z_score,"n_flows,n_packets,n_bytes",RNN
0.7155,512,0.2,256,0.0001,2,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",RNN
0.4605,1024,0.5,128,0.01,1,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",RNN
0.6629,256,0.2,512,0.01,3,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.6972,1024,0.0,64,0.0001,3,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",RNN
0.486,1024,0.0,1024,0.01,3,adam,log,"n_flows,n_packets,n_bytes",GRU
0.7047,1024,0.5,512,0.01,3,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.7153,256,0.5,128,0.01,1,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.6429,256,0.2,512,0.01,3,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.7583,256,0.2,1024,0.0001,2,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",RNN
0.7115,256,0.0,1024,0.0001,1,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",GRU
0.4412,1024,0.2,128,0.01,1,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.7918,256,0.5,512,0.0001,3,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.6734,256,0.2,64,0.0001,3,adam,z_score,"n_flows,n_packets,n_bytes",GRU
0.4841,512,0.2,64,0.01,1,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.7649,1024,0.2,256,0.0001,3,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.7141,256,0.5,128,0.0001,1,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",GRU
