F1_macro,activation_f,batch_size,dropout,hidden_size,lr,num_layers,opt,preprocessing,selected_features,type
0.7392,relu,1024,0.5,1024,0.0001,2,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.3122,sigmoid,512,0.2,1024,0.01,4,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7742,relu,1024,0.2,64,0.0001,5,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6741,relu,1024,0.0,1024,0.001,3,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.7601,sigmoid,512,0.0,256,0.001,3,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6694,relu,1024,0.2,1024,0.01,4,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.6499,relu,1024,0.2,128,0.01,1,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.7232,sigmoid,256,0.2,128,0.0001,3,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.3122,sigmoid,1024,0.2,1024,0.01,4,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.6839,relu,1024,0.2,512,0.01,5,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.6987,sigmoid,512,0.5,64,0.0001,3,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6669,relu,256,0.5,512,0.01,4,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.6953,relu,256,0.2,512,0.01,5,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7613,sigmoid,1024,0.0,256,0.0001,3,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7413,sigmoid,256,0.5,64,0.001,4,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.7259,relu,256,0.5,1024,0.0001,2,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6719,relu,256,0.0,1024,0.001,4,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.6304,sigmoid,512,0.2,1024,0.0001,1,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.6179,sigmoid,512,0.2,64,0.0001,5,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.7133,sigmoid,512,0.2,128,0.01,4,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.758,sigmoid,512,0.0,256,0.001,5,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7105,sigmoid,1024,0.2,64,0.001,2,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.5663,relu,1024,0.2,128,0.0001,1,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.6166,sigmoid,1024,0.2,1024,0.01,1,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.6601,sigmoid,256,0.0,256,0.01,5,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7839,sigmoid,1024,0.2,1024,0.0001,5,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7021,relu,512,0.5,64,0.01,5,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7603,sigmoid,256,0.2,128,0.001,5,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6985,sigmoid,512,0.0,256,0.0001,4,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7298,sigmoid,1024,0.5,64,0.01,5,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6769,relu,512,0.0,1024,0.001,2,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.7089,relu,1024,0.0,512,0.01,3,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6819,relu,256,0.5,512,0.001,2,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.7525,sigmoid,512,0.2,128,0.001,2,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.661,relu,1024,0.2,512,0.01,1,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.7035,sigmoid,512,0.5,256,0.0001,4,adam,log,"n_flows,n_packets,n_bytes",MLP
0.7541,sigmoid,512,0.2,64,0.0001,1,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.739,relu,1024,0.0,1024,0.01,5,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7549,relu,512,0.0,1024,0.001,3,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.3122,sigmoid,1024,0.0,512,0.01,5,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7381,relu,1024,0.5,64,0.0001,5,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.7323,relu,512,0.5,256,0.001,3,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.3122,sigmoid,512,0.2,1024,0.01,3,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6619,relu,512,0.5,128,0.001,2,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.3122,sigmoid,512,0.2,1024,0.01,4,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7638,relu,256,0.2,1024,0.0001,1,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7847,relu,256,0.2,512,0.001,5,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.4831,sigmoid,256,0.2,512,0.01,4,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7457,sigmoid,256,0.5,1024,0.001,3,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.7198,sigmoid,1024,0.0,128,0.001,3,adam,log,"n_flows,n_packets,n_bytes",MLP
0.6681,sigmoid,512,0.2,256,0.0001,5,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.7231,relu,1024,0.5,512,0.01,4,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.694,relu,1024,0.0,256,0.01,4,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.6627,sigmoid,256,0.0,128,0.01,2,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.7203,sigmoid,1024,0.2,64,0.001,4,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6426,sigmoid,512,0.0,512,0.01,3,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.7806,relu,256,0.0,1024,0.001,3,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7261,relu,512,0.5,128,0.0001,3,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.713,relu,1024,0.5,64,0.01,2,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.3122,sigmoid,1024,0.0,512,0.01,5,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.6451,relu,1024,0.2,512,0.001,1,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.7206,sigmoid,256,0.2,128,0.001,3,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6661,relu,512,0.5,128,0.01,2,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.3122,sigmoid,1024,0.5,512,0.01,4,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.7156,sigmoid,1024,0.2,512,0.01,2,adam,log,"n_flows,n_packets,n_bytes",MLP
0.7035,relu,512,0.2,64,0.01,2,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7521,sigmoid,1024,0.5,64,0.0001,5,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6997,relu,1024,0.2,64,0.0001,3,adam,log,"n_flows,n_packets,n_bytes",MLP
0.7369,relu,512,0.0,512,0.001,1,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6624,sigmoid,256,0.2,128,0.0001,1,adam,log,"n_flows,n_packets,n_bytes",MLP
0.7037,relu,256,0.5,64,0.01,5,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7,relu,512,0.2,512,0.01,1,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7014,sigmoid,256,0.5,1024,0.001,1,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.716,sigmoid,512,0.5,128,0.01,5,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.7101,sigmoid,256,0.0,512,0.001,1,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.4754,sigmoid,1024,0.5,64,0.0001,5,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.7138,sigmoid,1024,0.2,1024,0.0001,3,adam,log,"n_flows,n_packets,n_bytes",MLP
0.6884,relu,512,0.0,128,0.0001,2,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.6988,relu,512,0.2,1024,0.01,2,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.782,relu,1024,0.0,1024,0.001,3,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.5961,sigmoid,1024,0.5,1024,0.0001,3,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.6632,sigmoid,256,0.5,128,0.0001,1,adam,log,"n_flows,n_packets,n_bytes",MLP
0.3122,sigmoid,1024,0.2,512,0.01,5,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.6807,relu,256,0.0,256,0.001,2,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.676,sigmoid,512,0.5,64,0.001,1,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.6723,relu,512,0.0,256,0.01,4,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.682,relu,256,0.0,128,0.01,1,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7015,relu,512,0.2,128,0.0001,1,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7573,relu,256,0.0,128,0.0001,4,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.5909,sigmoid,1024,0.2,256,0.0001,3,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.615,sigmoid,1024,0.5,256,0.01,1,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.7459,relu,512,0.2,1024,0.01,2,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7461,relu,256,0.5,1024,0.01,2,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6569,relu,512,0.0,512,0.001,1,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.7066,sigmoid,1024,0.0,128,0.0001,2,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7771,relu,512,0.0,256,0.0001,3,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6435,sigmoid,256,0.0,512,0.001,3,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.7085,relu,1024,0.0,1024,0.01,2,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.6594,sigmoid,256,0.2,128,0.0001,5,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.6663,sigmoid,256,0.2,128,0.01,2,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.6551,relu,512,0.0,256,0.01,1,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.7375,sigmoid,256,0.0,128,0.01,2,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.3122,sigmoid,256,0.2,1024,0.01,4,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7416,sigmoid,1024,0.5,1024,0.001,5,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7406,relu,512,0.0,64,0.01,5,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.5931,sigmoid,512,0.0,256,0.0001,2,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.7142,relu,256,0.5,256,0.001,1,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7054,relu,512,0.2,128,0.01,4,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6844,sigmoid,512,0.5,128,0.0001,4,adam,log,"n_flows,n_packets,n_bytes",MLP
0.6545,sigmoid,1024,0.2,128,0.01,4,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.6951,sigmoid,512,0.5,64,0.001,3,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.7513,relu,1024,0.2,1024,0.001,3,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7241,relu,256,0.0,512,0.0001,4,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7248,relu,256,0.5,1024,0.01,4,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7218,relu,1024,0.2,128,0.0001,3,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6934,sigmoid,1024,0.0,256,0.01,5,adam,log,"n_flows,n_packets,n_bytes",MLP
0.6126,sigmoid,512,0.0,64,0.001,5,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.6954,relu,256,0.2,64,0.001,5,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.7102,sigmoid,256,0.5,64,0.01,5,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.741,relu,1024,0.0,1024,0.0001,2,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.721,relu,512,0.2,128,0.001,4,adam,log,"n_flows,n_packets,n_bytes",MLP
0.6971,sigmoid,512,0.0,64,0.0001,4,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7271,relu,1024,0.0,64,0.01,2,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.7278,sigmoid,512,0.0,64,0.0001,4,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7369,relu,1024,0.0,512,0.001,2,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.6637,sigmoid,256,0.0,128,0.0001,4,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.7646,sigmoid,1024,0.2,256,0.001,1,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7566,relu,1024,0.2,128,0.01,1,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6977,relu,512,0.2,128,0.001,1,adam,log,"n_flows,n_packets,n_bytes",MLP
0.6644,relu,1024,0.0,64,0.001,2,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.717,relu,512,0.0,64,0.001,2,adam,log,"n_flows,n_packets,n_bytes",MLP
0.6894,sigmoid,256,0.2,128,0.01,3,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.6821,relu,512,0.5,64,0.0001,1,adam,log,"n_flows,n_packets,n_bytes",MLP
0.747,sigmoid,512,0.5,256,0.001,3,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.644,sigmoid,512,0.5,128,0.0001,1,adam,log,"n_flows,n_packets,n_bytes",MLP
0.7089,sigmoid,256,0.5,512,0.01,1,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.7276,relu,1024,0.5,256,0.01,4,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.6983,relu,512,0.0,1024,0.01,2,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6975,sigmoid,256,0.5,64,0.01,4,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7303,relu,512,0.2,512,0.001,2,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.7276,sigmoid,256,0.5,256,0.0001,3,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7225,sigmoid,512,0.2,256,0.0001,4,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6801,sigmoid,256,0.2,256,0.01,3,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7338,sigmoid,512,0.0,256,0.0001,1,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.3122,sigmoid,512,0.2,1024,0.01,5,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.6047,sigmoid,256,0.5,1024,0.001,1,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.708,sigmoid,256,0.5,64,0.01,3,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6878,sigmoid,1024,0.2,512,0.01,4,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.6279,relu,256,0.2,64,0.0001,3,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.7426,relu,1024,0.5,512,0.0001,5,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.6801,sigmoid,512,0.2,64,0.0001,4,adam,log,"n_flows,n_packets,n_bytes",MLP
0.5854,sigmoid,512,0.2,128,0.0001,2,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.7245,sigmoid,256,0.5,512,0.01,1,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7076,sigmoid,512,0.2,256,0.01,5,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6579,relu,256,0.0,64,0.01,2,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.7674,sigmoid,1024,0.5,64,0.001,2,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7065,sigmoid,1024,0.0,512,0.01,3,adam,log,"n_flows,n_packets,n_bytes",MLP
0.6141,sigmoid,1024,0.0,512,0.001,5,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.6623,relu,256,0.2,512,0.01,5,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.6859,relu,1024,0.0,256,0.0001,5,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.7511,relu,256,0.0,256,0.0001,4,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7176,sigmoid,256,0.5,512,0.0001,4,adam,log,"n_flows,n_packets,n_bytes",MLP
0.693,relu,256,0.5,64,0.01,4,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7168,sigmoid,256,0.2,256,0.01,3,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6367,sigmoid,1024,0.2,64,0.01,2,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.7033,sigmoid,256,0.2,128,0.0001,1,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7071,relu,1024,0.5,64,0.0001,3,adam,log,"n_flows,n_packets,n_bytes",MLP
0.7106,sigmoid,1024,0.5,128,0.0001,2,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.6083,sigmoid,512,0.5,128,0.001,2,adam,z_score,"n_flows,n_packets,n_bytes",MLP
